case:concept:name,concept:name,a:id,time:timestamp,org:resource,type
c8273,ACKNOWLEDGEMENT,2,2024-07-08 18:16:04.975083,47,EventType.ACTIVITY_COMPLETE
c8276,REPAIR,3,2024-07-08 18:16:53.688949,41,EventType.ACTIVITY_COMPLETE
c8282,RECEPTION,0,2024-07-08 18:41:19.758470,22,EventType.ACTIVITY_COMPLETE
c8270,REPAIR,3,2024-07-08 18:42:10.211564,0,EventType.ACTIVITY_COMPLETE
c8271,REPAIR,3,2024-07-08 19:01:05.401664,19,EventType.ACTIVITY_COMPLETE
c8275,DISASSEMBLY,1,2024-07-08 19:06:37.695142,30,EventType.ACTIVITY_COMPLETE
c8275,ACKNOWLEDGEMENT,2,2024-07-08 19:09:09.342867,40,EventType.ACTIVITY_COMPLETE
c8277,QUALITY_CONTROL,4,2024-07-08 19:30:33.590862,43,EventType.ACTIVITY_COMPLETE
c8274,QUALITY_CONTROL,4,2024-07-08 19:46:18.318329,14,EventType.ACTIVITY_COMPLETE
c8278,QUALITY_CONTROL,4,2024-07-08 20:12:38.159455,21,EventType.ACTIVITY_COMPLETE
c8280,ACKNOWLEDGEMENT,2,2024-07-08 20:43:55.038663,7,EventType.ACTIVITY_COMPLETE
c8272,REPAIR,3,2024-07-08 20:46:09.767132,38,EventType.ACTIVITY_COMPLETE
c8279,ACKNOWLEDGEMENT,2,2024-07-08 21:16:40.048147,39,EventType.ACTIVITY_COMPLETE
c8280,DISASSEMBLY,1,2024-07-08 23:38:29.924783,2,EventType.ACTIVITY_COMPLETE
c8279,DISASSEMBLY,1,2024-07-09 00:04:11.640357,10,EventType.ACTIVITY_COMPLETE
c8269,CREATE_INVOICE,5,2024-07-09 00:54:33.181108,15,EventType.ACTIVITY_COMPLETE
c8281,DISASSEMBLY,1,2024-07-09 01:01:10.627414,47,EventType.ACTIVITY_COMPLETE
c8274,CREATE_INVOICE,5,2024-07-09 06:05:07.241668,23,EventType.ACTIVITY_COMPLETE
c8276,QUALITY_CONTROL,4,2024-07-09 07:53:53.206557,15,EventType.ACTIVITY_COMPLETE
c8271,QUALITY_CONTROL,4,2024-07-09 08:11:47.963242,39,EventType.ACTIVITY_COMPLETE
c8269,SHIPPING,6,2024-07-09 08:18:54.518933,22,EventType.ACTIVITY_COMPLETE
c8270,QUALITY_CONTROL,4,2024-07-09 08:25:43.066901,17,EventType.ACTIVITY_COMPLETE
c8275,REPAIR,3,2024-07-09 08:41:28.237433,42,EventType.ACTIVITY_COMPLETE
c8270,CREATE_INVOICE,5,2024-07-09 08:49:08.419457,33,EventType.ACTIVITY_COMPLETE
c8272,QUALITY_CONTROL,4,2024-07-09 09:03:16.316346,18,EventType.ACTIVITY_COMPLETE
c8282,ACKNOWLEDGEMENT,2,2024-07-09 09:36:17.387552,35,EventType.ACTIVITY_COMPLETE
c8285,RECEPTION,0,2024-07-09 10:04:52.352633,34,EventType.ACTIVITY_COMPLETE
c8280,REPAIR,3,2024-07-09 10:16:04.365310,38,EventType.ACTIVITY_COMPLETE
c8275,QUALITY_CONTROL,4,2024-07-09 10:36:33.646603,28,EventType.ACTIVITY_COMPLETE
c8274,SHIPPING,6,2024-07-09 10:42:47.871391,49,EventType.ACTIVITY_COMPLETE
c8273,REPAIR,3,2024-07-09 10:51:45.786027,4,EventType.ACTIVITY_COMPLETE
c8284,RECEPTION,0,2024-07-09 11:00:00.885452,21,EventType.ACTIVITY_COMPLETE
c8281,ACKNOWLEDGEMENT,2,2024-07-09 11:01:27.314794,20,EventType.ACTIVITY_COMPLETE
c8270,SHIPPING,6,2024-07-09 11:47:14.310966,39,EventType.ACTIVITY_COMPLETE
c8275,CREATE_INVOICE,5,2024-07-09 11:48:18.250286,37,EventType.ACTIVITY_COMPLETE
c8280,QUALITY_CONTROL,4,2024-07-09 12:14:52.248472,24,EventType.ACTIVITY_COMPLETE
c8279,REPAIR,3,2024-07-09 12:15:02.815856,13,EventType.ACTIVITY_COMPLETE
c8280,CREATE_INVOICE,5,2024-07-09 12:25:02.603250,20,EventType.ACTIVITY_COMPLETE
c8282,DISASSEMBLY,1,2024-07-09 12:30:21.734697,9,EventType.ACTIVITY_COMPLETE
c8273,QUALITY_CONTROL,4,2024-07-09 12:46:54.841251,29,EventType.ACTIVITY_COMPLETE
c8273,CREATE_INVOICE,5,2024-07-09 13:02:23.769357,34,EventType.ACTIVITY_COMPLETE
c8285,ACKNOWLEDGEMENT,2,2024-07-09 13:04:25.270097,35,EventType.ACTIVITY_COMPLETE
c8283,RECEPTION,0,2024-07-09 13:08:02.507317,30,EventType.ACTIVITY_COMPLETE
c8281,REPAIR,3,2024-07-09 13:49:16.988658,12,EventType.ACTIVITY_COMPLETE
c8279,QUALITY_CONTROL,4,2024-07-09 14:17:16.604114,16,EventType.ACTIVITY_COMPLETE
c8273,SHIPPING,6,2024-07-09 14:48:22.206775,18,EventType.ACTIVITY_COMPLETE
c8278,REPAIR,5,2024-07-09 14:48:50.025209,23,EventType.ACTIVITY_COMPLETE
c8282,REPAIR,3,2024-07-09 14:54:15.958414,24,EventType.ACTIVITY_COMPLETE
c8284,DISASSEMBLY,1,2024-07-09 15:33:24.011469,19,EventType.ACTIVITY_COMPLETE
c8287,RECEPTION,0,2024-07-09 15:35:03.001536,13,EventType.ACTIVITY_COMPLETE
c8281,QUALITY_CONTROL,4,2024-07-09 15:41:06.037890,12,EventType.ACTIVITY_COMPLETE
c8276,REPAIR,5,2024-07-09 15:45:19.848849,15,EventType.ACTIVITY_COMPLETE
c8285,DISASSEMBLY,1,2024-07-09 15:48:20.062490,22,EventType.ACTIVITY_COMPLETE
c8278,QUALITY_CONTROL,6,2024-07-09 15:54:23.428446,9,EventType.ACTIVITY_COMPLETE
c8283,ACKNOWLEDGEMENT,2,2024-07-09 16:25:54.401978,37,EventType.ACTIVITY_COMPLETE
c8281,CREATE_INVOICE,5,2024-07-09 16:38:57.278392,22,EventType.ACTIVITY_COMPLETE
c8276,QUALITY_CONTROL,6,2024-07-09 16:40:25.276131,16,EventType.ACTIVITY_COMPLETE
c8282,QUALITY_CONTROL,4,2024-07-09 16:46:39.609668,28,EventType.ACTIVITY_COMPLETE
c8278,CREATE_INVOICE,7,2024-07-09 16:48:46.501433,24,EventType.ACTIVITY_COMPLETE
c8286,RECEPTION,0,2024-07-09 16:49:41.787305,17,EventType.ACTIVITY_COMPLETE
c8275,SHIPPING,6,2024-07-09 16:50:54.560023,4,EventType.ACTIVITY_COMPLETE
c8272,REPAIR,5,2024-07-09 17:04:54.753956,47,EventType.ACTIVITY_COMPLETE
c8282,CREATE_INVOICE,5,2024-07-09 17:10:25.900225,23,EventType.ACTIVITY_COMPLETE
c8283,DISASSEMBLY,1,2024-07-09 17:18:51.238151,34,EventType.ACTIVITY_COMPLETE
c8288,RECEPTION,0,2024-07-09 17:23:00.302071,49,EventType.ACTIVITY_COMPLETE
c8272,QUALITY_CONTROL,6,2024-07-09 18:04:32.600506,6,EventType.ACTIVITY_COMPLETE
c8272,CREATE_INVOICE,7,2024-07-09 18:19:28.166843,22,EventType.ACTIVITY_COMPLETE
c8284,ACKNOWLEDGEMENT,2,2024-07-09 18:50:43.462227,21,EventType.ACTIVITY_COMPLETE
c8287,ACKNOWLEDGEMENT,2,2024-07-09 18:57:41.121790,43,EventType.ACTIVITY_COMPLETE
c8271,CREATE_INVOICE,5,2024-07-09 18:58:25.017660,11,EventType.ACTIVITY_COMPLETE
c8285,REPAIR,3,2024-07-09 19:17:14.910429,38,EventType.ACTIVITY_COMPLETE
c8288,ACKNOWLEDGEMENT,2,2024-07-09 19:39:49.310256,15,EventType.ACTIVITY_COMPLETE
c8281,SHIPPING,6,2024-07-09 20:26:16.058461,37,EventType.ACTIVITY_COMPLETE
c8283,REPAIR,3,2024-07-09 21:12:53.969368,12,EventType.ACTIVITY_COMPLETE
c8284,REPAIR,3,2024-07-09 21:30:25.435482,22,EventType.ACTIVITY_COMPLETE
c8272,SHIPPING,8,2024-07-09 21:34:29.697312,5,EventType.ACTIVITY_COMPLETE
c8287,DISASSEMBLY,1,2024-07-09 21:48:32.814260,40,EventType.ACTIVITY_COMPLETE
c8279,REPAIR,5,2024-07-09 21:50:33.286019,15,EventType.ACTIVITY_COMPLETE
c8286,DISASSEMBLY,1,2024-07-09 22:44:24.360758,31,EventType.ACTIVITY_COMPLETE
c8282,SHIPPING,6,2024-07-09 23:17:00.152173,24,EventType.ACTIVITY_COMPLETE
c8276,REPAIR,7,2024-07-09 23:25:34.400930,42,EventType.ACTIVITY_COMPLETE
c8288,DISASSEMBLY,1,2024-07-09 23:35:35.743603,22,EventType.ACTIVITY_COMPLETE
c8280,SHIPPING,6,2024-07-09 23:39:08.691222,20,EventType.ACTIVITY_COMPLETE
c8278,SHIPPING,8,2024-07-10 01:32:18.680814,33,EventType.ACTIVITY_COMPLETE
c8286,ACKNOWLEDGEMENT,2,2024-07-10 02:03:58.422083,16,EventType.ACTIVITY_COMPLETE
c8276,QUALITY_CONTROL,8,2024-07-10 06:29:30.028442,34,EventType.ACTIVITY_COMPLETE
c8279,QUALITY_CONTROL,6,2024-07-10 07:10:42.777602,0,EventType.ACTIVITY_COMPLETE
c8290,RECEPTION,0,2024-07-10 07:27:38.542067,21,EventType.ACTIVITY_COMPLETE
c8285,QUALITY_CONTROL,4,2024-07-10 07:57:34.698262,26,EventType.ACTIVITY_COMPLETE
c8284,QUALITY_CONTROL,4,2024-07-10 08:03:39.502758,44,EventType.ACTIVITY_COMPLETE
c8287,REPAIR,3,2024-07-10 08:09:24.461655,38,EventType.ACTIVITY_COMPLETE
c8284,CREATE_INVOICE,5,2024-07-10 08:15:29.506973,4,EventType.ACTIVITY_COMPLETE
c8283,QUALITY_CONTROL,4,2024-07-10 08:17:21.123481,31,EventType.ACTIVITY_COMPLETE
c8288,REPAIR,3,2024-07-10 08:49:29.276914,12,EventType.ACTIVITY_COMPLETE
c8271,SHIPPING,6,2024-07-10 09:56:25.941970,35,EventType.ACTIVITY_COMPLETE
c8286,REPAIR,3,2024-07-10 10:06:42.371347,25,EventType.ACTIVITY_COMPLETE
c8287,QUALITY_CONTROL,4,2024-07-10 10:08:39.758656,6,EventType.ACTIVITY_COMPLETE
c8283,CREATE_INVOICE,5,2024-07-10 10:22:15.509645,17,EventType.ACTIVITY_COMPLETE
c8291,RECEPTION,0,2024-07-10 10:23:22.923118,46,EventType.ACTIVITY_COMPLETE
c8288,QUALITY_CONTROL,4,2024-07-10 10:53:46.848882,31,EventType.ACTIVITY_COMPLETE
c8289,RECEPTION,0,2024-07-10 10:58:10.944006,1,EventType.ACTIVITY_COMPLETE
c8286,QUALITY_CONTROL,4,2024-07-10 11:45:06.565937,0,EventType.ACTIVITY_COMPLETE
c8279,CREATE_INVOICE,7,2024-07-10 11:50:33.639930,36,EventType.ACTIVITY_COMPLETE
c8290,DISASSEMBLY,1,2024-07-10 11:57:32.363333,32,EventType.ACTIVITY_COMPLETE
c8284,SHIPPING,6,2024-07-10 12:24:18.030180,22,EventType.ACTIVITY_COMPLETE
c8283,SHIPPING,6,2024-07-10 12:34:22.995073,2,EventType.ACTIVITY_COMPLETE
c8288,CREATE_INVOICE,5,2024-07-10 12:42:34.616366,8,EventType.ACTIVITY_COMPLETE
c8290,ACKNOWLEDGEMENT,2,2024-07-10 12:55:21.811693,21,EventType.ACTIVITY_COMPLETE
c8289,ACKNOWLEDGEMENT,2,2024-07-10 14:37:45.881477,26,EventType.ACTIVITY_COMPLETE
c8276,REPAIR,9,2024-07-10 15:07:18.204374,34,EventType.ACTIVITY_COMPLETE
c8292,RECEPTION,0,2024-07-10 15:18:55.710914,44,EventType.ACTIVITY_COMPLETE
c8276,QUALITY_CONTROL,10,2024-07-10 15:35:45.579037,34,EventType.ACTIVITY_COMPLETE
c8291,DISASSEMBLY,1,2024-07-10 15:36:09.211951,15,EventType.ACTIVITY_COMPLETE
c8288,SHIPPING,6,2024-07-10 15:55:39.994560,28,EventType.ACTIVITY_COMPLETE
c8285,REPAIR,5,2024-07-10 15:57:41.894154,16,EventType.ACTIVITY_COMPLETE
c8291,ACKNOWLEDGEMENT,2,2024-07-10 16:08:42.077399,46,EventType.ACTIVITY_COMPLETE
c8276,CREATE_INVOICE,11,2024-07-10 16:19:35.381628,43,EventType.ACTIVITY_COMPLETE
c8290,REPAIR,3,2024-07-10 16:32:21.121029,40,EventType.ACTIVITY_COMPLETE
c8279,SHIPPING,8,2024-07-10 16:52:00.789031,3,EventType.ACTIVITY_COMPLETE
c8285,QUALITY_CONTROL,6,2024-07-10 17:03:30.763390,1,EventType.ACTIVITY_COMPLETE
c8259,CREATE_INVOICE,5,2024-07-10 18:02:03.345364,10,EventType.ACTIVITY_COMPLETE
c8289,DISASSEMBLY,1,2024-07-10 18:08:09.845277,7,EventType.ACTIVITY_COMPLETE
c8290,QUALITY_CONTROL,4,2024-07-10 18:28:46.127168,31,EventType.ACTIVITY_COMPLETE
c8292,ACKNOWLEDGEMENT,2,2024-07-10 18:30:21.622487,38,EventType.ACTIVITY_COMPLETE
c8291,REPAIR,3,2024-07-10 18:57:42.149922,46,EventType.ACTIVITY_COMPLETE
c8287,REPAIR,5,2024-07-10 19:04:28.320574,20,EventType.ACTIVITY_COMPLETE
c8290,CREATE_INVOICE,5,2024-07-10 20:11:27.089682,38,EventType.ACTIVITY_COMPLETE
c8292,DISASSEMBLY,1,2024-07-10 20:49:24.213228,35,EventType.ACTIVITY_COMPLETE
c8286,REPAIR,5,2024-07-10 20:51:05.038068,12,EventType.ACTIVITY_COMPLETE
c8289,REPAIR,3,2024-07-10 21:52:39.983508,27,EventType.ACTIVITY_COMPLETE
c8259,SHIPPING,6,2024-07-10 22:02:53.690576,40,EventType.ACTIVITY_COMPLETE
c8276,SHIPPING,12,2024-07-10 22:41:53.069194,32,EventType.ACTIVITY_COMPLETE
c8285,REPAIR,7,2024-07-10 23:00:12.209509,1,EventType.ACTIVITY_COMPLETE
c8277,CREATE_INVOICE,5,2024-07-11 02:39:06.993573,7,EventType.ACTIVITY_COMPLETE
c8285,QUALITY_CONTROL,8,2024-07-11 06:29:45.716689,10,EventType.ACTIVITY_COMPLETE
c8286,QUALITY_CONTROL,6,2024-07-11 07:05:00.335527,1,EventType.ACTIVITY_COMPLETE
c8287,QUALITY_CONTROL,6,2024-07-11 07:06:09.560712,19,EventType.ACTIVITY_COMPLETE
c8289,QUALITY_CONTROL,4,2024-07-11 08:01:27.432501,29,EventType.ACTIVITY_COMPLETE
c8291,QUALITY_CONTROL,4,2024-07-11 08:15:52.819276,15,EventType.ACTIVITY_COMPLETE
c8289,CREATE_INVOICE,5,2024-07-11 08:28:32.685258,0,EventType.ACTIVITY_COMPLETE
c8292,REPAIR,3,2024-07-11 08:41:32.068484,6,EventType.ACTIVITY_COMPLETE
c8277,SHIPPING,6,2024-07-11 08:59:38.620419,3,EventType.ACTIVITY_COMPLETE
c8294,RECEPTION,0,2024-07-11 09:09:37.976247,20,EventType.ACTIVITY_COMPLETE
c8290,SHIPPING,6,2024-07-11 09:17:46.863595,2,EventType.ACTIVITY_COMPLETE
c8287,REPAIR,7,2024-07-11 10:23:56.793524,8,EventType.ACTIVITY_COMPLETE
c8287,QUALITY_CONTROL,8,2024-07-11 10:54:27.128645,34,EventType.ACTIVITY_COMPLETE
c8292,QUALITY_CONTROL,4,2024-07-11 10:55:23.274212,29,EventType.ACTIVITY_COMPLETE
c8292,CREATE_INVOICE,5,2024-07-11 11:29:09.511715,12,EventType.ACTIVITY_COMPLETE
c8289,SHIPPING,6,2024-07-11 13:01:23.210873,19,EventType.ACTIVITY_COMPLETE
c8292,SHIPPING,6,2024-07-11 13:33:06.345336,42,EventType.ACTIVITY_COMPLETE
c8294,DISASSEMBLY,1,2024-07-11 14:01:42.569381,36,EventType.ACTIVITY_COMPLETE
c8295,RECEPTION,0,2024-07-11 14:20:29.258547,32,EventType.ACTIVITY_COMPLETE
c8294,ACKNOWLEDGEMENT,2,2024-07-11 14:56:21.359829,7,EventType.ACTIVITY_COMPLETE
c8285,REPAIR,9,2024-07-11 15:46:39.345860,10,EventType.ACTIVITY_COMPLETE
c8286,CREATE_INVOICE,7,2024-07-11 15:58:45.191161,49,EventType.ACTIVITY_COMPLETE
c8293,RECEPTION,0,2024-07-11 16:09:03.696382,46,EventType.ACTIVITY_COMPLETE
c8285,QUALITY_CONTROL,10,2024-07-11 16:17:00.194987,11,EventType.ACTIVITY_COMPLETE
c8294,REPAIR,3,2024-07-11 17:24:22.878161,19,EventType.ACTIVITY_COMPLETE
c8285,CREATE_INVOICE,11,2024-07-11 18:19:24.194128,23,EventType.ACTIVITY_COMPLETE
c8291,CREATE_INVOICE,5,2024-07-11 18:22:44.648357,18,EventType.ACTIVITY_COMPLETE
c8294,QUALITY_CONTROL,4,2024-07-11 19:13:22.034699,7,EventType.ACTIVITY_COMPLETE
c8295,DISASSEMBLY,1,2024-07-11 19:26:03.718062,27,EventType.ACTIVITY_COMPLETE
c8293,ACKNOWLEDGEMENT,2,2024-07-11 19:47:34.669222,45,EventType.ACTIVITY_COMPLETE
c8295,ACKNOWLEDGEMENT,2,2024-07-11 19:47:52.579851,20,EventType.ACTIVITY_COMPLETE
c8287,REPAIR,9,2024-07-11 19:53:51.223506,34,EventType.ACTIVITY_COMPLETE
c8296,RECEPTION,0,2024-07-11 20:19:56.575475,32,EventType.ACTIVITY_COMPLETE
c8293,DISASSEMBLY,1,2024-07-11 20:31:23.645147,38,EventType.ACTIVITY_COMPLETE
c8285,SHIPPING,12,2024-07-11 21:37:07.213775,32,EventType.ACTIVITY_COMPLETE
c8286,SHIPPING,8,2024-07-11 21:37:20.678051,15,EventType.ACTIVITY_COMPLETE
c8291,SHIPPING,6,2024-07-11 23:01:47.879689,24,EventType.ACTIVITY_COMPLETE
c8287,QUALITY_CONTROL,10,2024-07-12 06:31:47.896346,7,EventType.ACTIVITY_COMPLETE
c8287,CREATE_INVOICE,11,2024-07-12 08:39:46.209521,44,EventType.ACTIVITY_COMPLETE
c8298,RECEPTION,0,2024-07-12 09:32:06.463163,28,EventType.ACTIVITY_COMPLETE
c8295,REPAIR,3,2024-07-12 09:36:10.769991,37,EventType.ACTIVITY_COMPLETE
c8293,REPAIR,3,2024-07-12 10:02:22.326278,2,EventType.ACTIVITY_COMPLETE
c8296,ACKNOWLEDGEMENT,2,2024-07-12 10:23:22.697570,49,EventType.ACTIVITY_COMPLETE
c8287,SHIPPING,12,2024-07-12 11:14:31.823097,18,EventType.ACTIVITY_COMPLETE
c8295,QUALITY_CONTROL,4,2024-07-12 11:27:58.396587,12,EventType.ACTIVITY_COMPLETE
c8293,QUALITY_CONTROL,4,2024-07-12 11:56:14.271396,36,EventType.ACTIVITY_COMPLETE
c8296,DISASSEMBLY,1,2024-07-12 12:39:13.215632,8,EventType.ACTIVITY_COMPLETE
c8295,CREATE_INVOICE,5,2024-07-12 12:51:05.278132,1,EventType.ACTIVITY_COMPLETE
c8297,RECEPTION,0,2024-07-12 13:21:02.004820,0,EventType.ACTIVITY_COMPLETE
c8296,REPAIR,3,2024-07-12 14:49:08.205477,8,EventType.ACTIVITY_COMPLETE
c8295,SHIPPING,6,2024-07-12 15:25:32.283454,12,EventType.ACTIVITY_COMPLETE
c8298,ACKNOWLEDGEMENT,2,2024-07-12 16:11:13.618911,31,EventType.ACTIVITY_COMPLETE
c8298,DISASSEMBLY,1,2024-07-12 16:49:56.808675,41,EventType.ACTIVITY_COMPLETE
c8296,QUALITY_CONTROL,4,2024-07-12 16:51:03.933027,20,EventType.ACTIVITY_COMPLETE
c8297,DISASSEMBLY,1,2024-07-12 19:38:07.584065,28,EventType.ACTIVITY_COMPLETE
c8293,REPAIR,5,2024-07-12 20:02:49.589818,34,EventType.ACTIVITY_COMPLETE
c8297,ACKNOWLEDGEMENT,2,2024-07-12 21:08:05.428821,35,EventType.ACTIVITY_COMPLETE
c8294,CREATE_INVOICE,5,2024-07-14 10:12:46.407071,15,EventType.ACTIVITY_COMPLETE
c8296,CREATE_INVOICE,5,2024-07-15 06:45:06.328408,24,EventType.ACTIVITY_COMPLETE
c8293,QUALITY_CONTROL,6,2024-07-15 07:11:45.264282,15,EventType.ACTIVITY_COMPLETE
c8303,RECEPTION,0,2024-07-15 07:40:51.481150,3,EventType.ACTIVITY_COMPLETE
c8297,REPAIR,3,2024-07-15 07:46:47.288977,29,EventType.ACTIVITY_COMPLETE
c8299,RECEPTION,0,2024-07-15 07:50:59.079503,26,EventType.ACTIVITY_COMPLETE
c8308,RECEPTION,0,2024-07-15 08:47:17.493589,23,EventType.ACTIVITY_COMPLETE
c8304,RECEPTION,0,2024-07-15 09:00:49.872944,42,EventType.ACTIVITY_COMPLETE
c8296,SHIPPING,6,2024-07-15 09:22:59.794351,10,EventType.ACTIVITY_COMPLETE
c8294,SHIPPING,6,2024-07-15 09:38:25.430622,24,EventType.ACTIVITY_COMPLETE
c8297,QUALITY_CONTROL,4,2024-07-15 09:46:28.927275,3,EventType.ACTIVITY_COMPLETE
c8298,REPAIR,3,2024-07-15 10:05:45.692317,6,EventType.ACTIVITY_COMPLETE
c8300,RECEPTION,0,2024-07-15 10:06:03.702631,34,EventType.ACTIVITY_COMPLETE
c8303,ACKNOWLEDGEMENT,2,2024-07-15 10:41:11.810635,15,EventType.ACTIVITY_COMPLETE
c8301,RECEPTION,0,2024-07-15 10:52:37.505931,8,EventType.ACTIVITY_COMPLETE
c8298,QUALITY_CONTROL,4,2024-07-15 11:50:34.103634,39,EventType.ACTIVITY_COMPLETE
c8304,ACKNOWLEDGEMENT,2,2024-07-15 11:59:30.538517,32,EventType.ACTIVITY_COMPLETE
c8306,RECEPTION,0,2024-07-15 12:33:04.480213,37,EventType.ACTIVITY_COMPLETE
c8305,RECEPTION,0,2024-07-15 12:47:24.450190,19,EventType.ACTIVITY_COMPLETE
c8307,RECEPTION,0,2024-07-15 12:47:38.361515,18,EventType.ACTIVITY_COMPLETE
c8303,DISASSEMBLY,1,2024-07-15 13:24:26.031737,44,EventType.ACTIVITY_COMPLETE
c8308,ACKNOWLEDGEMENT,2,2024-07-15 13:25:26.856510,0,EventType.ACTIVITY_COMPLETE
c8293,REPAIR,7,2024-07-15 14:18:13.731700,35,EventType.ACTIVITY_COMPLETE
c8299,DISASSEMBLY,1,2024-07-15 14:19:43.722983,26,EventType.ACTIVITY_COMPLETE
c8293,QUALITY_CONTROL,8,2024-07-15 14:49:48.861279,36,EventType.ACTIVITY_COMPLETE
c8302,RECEPTION,0,2024-07-15 15:02:18.062508,12,EventType.ACTIVITY_COMPLETE
c8300,DISASSEMBLY,1,2024-07-15 15:02:43.079966,42,EventType.ACTIVITY_COMPLETE
c8301,DISASSEMBLY,1,2024-07-15 15:29:19.700600,14,EventType.ACTIVITY_COMPLETE
c8308,DISASSEMBLY,1,2024-07-15 15:40:20.077094,23,EventType.ACTIVITY_COMPLETE
c8304,DISASSEMBLY,1,2024-07-15 16:29:23.414328,49,EventType.ACTIVITY_COMPLETE
c8299,ACKNOWLEDGEMENT,2,2024-07-15 16:52:25.231276,46,EventType.ACTIVITY_COMPLETE
c8305,ACKNOWLEDGEMENT,2,2024-07-15 16:58:53.972940,40,EventType.ACTIVITY_COMPLETE
c8303,REPAIR,3,2024-07-15 17:28:28.257501,24,EventType.ACTIVITY_COMPLETE
c8308,REPAIR,3,2024-07-15 17:59:22.636048,0,EventType.ACTIVITY_COMPLETE
c8297,REPAIR,5,2024-07-15 18:25:21.751483,3,EventType.ACTIVITY_COMPLETE
c8301,ACKNOWLEDGEMENT,2,2024-07-15 18:28:12.393062,15,EventType.ACTIVITY_COMPLETE
c8309,RECEPTION,0,2024-07-15 18:39:31.434873,4,EventType.ACTIVITY_COMPLETE
c8305,DISASSEMBLY,1,2024-07-15 18:44:27.734226,32,EventType.ACTIVITY_COMPLETE
c8304,REPAIR,3,2024-07-15 18:44:58.933358,26,EventType.ACTIVITY_COMPLETE
c8307,DISASSEMBLY,1,2024-07-15 18:50:54.902108,8,EventType.ACTIVITY_COMPLETE
c8307,ACKNOWLEDGEMENT,2,2024-07-15 19:02:02.645052,13,EventType.ACTIVITY_COMPLETE
c8298,CREATE_INVOICE,5,2024-07-15 19:12:18.554600,10,EventType.ACTIVITY_COMPLETE
c8303,QUALITY_CONTROL,4,2024-07-15 19:14:25.727379,12,EventType.ACTIVITY_COMPLETE
c8297,QUALITY_CONTROL,6,2024-07-15 19:33:46.428822,49,EventType.ACTIVITY_COMPLETE
c8306,DISASSEMBLY,1,2024-07-15 19:38:40.995794,34,EventType.ACTIVITY_COMPLETE
c8310,RECEPTION,0,2024-07-15 20:20:50.658839,24,EventType.ACTIVITY_COMPLETE
c8308,QUALITY_CONTROL,4,2024-07-15 20:22:31.453719,23,EventType.ACTIVITY_COMPLETE
c8299,REPAIR,3,2024-07-15 20:23:12.934415,30,EventType.ACTIVITY_COMPLETE
c8306,ACKNOWLEDGEMENT,2,2024-07-15 20:25:40.837069,39,EventType.ACTIVITY_COMPLETE
c8302,DISASSEMBLY,1,2024-07-15 20:37:39.003502,35,EventType.ACTIVITY_COMPLETE
c8301,REPAIR,3,2024-07-15 20:44:16.157611,37,EventType.ACTIVITY_COMPLETE
c8302,ACKNOWLEDGEMENT,2,2024-07-15 21:46:50.003820,36,EventType.ACTIVITY_COMPLETE
c8293,REPAIR,9,2024-07-15 21:52:31.433476,29,EventType.ACTIVITY_COMPLETE
c8300,ACKNOWLEDGEMENT,2,2024-07-15 23:55:06.510531,1,EventType.ACTIVITY_COMPLETE
c8309,DISASSEMBLY,1,2024-07-16 01:14:41.057629,32,EventType.ACTIVITY_COMPLETE
c8308,CREATE_INVOICE,5,2024-07-16 07:09:09.937842,29,EventType.ACTIVITY_COMPLETE
c8293,QUALITY_CONTROL,10,2024-07-16 07:32:03.140539,11,EventType.ACTIVITY_COMPLETE
c8304,QUALITY_CONTROL,4,2024-07-16 07:58:57.345935,3,EventType.ACTIVITY_COMPLETE
c8311,RECEPTION,0,2024-07-16 08:36:19.093023,2,EventType.ACTIVITY_COMPLETE
c8304,CREATE_INVOICE,5,2024-07-16 08:45:14.426218,29,EventType.ACTIVITY_COMPLETE
c8307,REPAIR,3,2024-07-16 08:49:30.526802,38,EventType.ACTIVITY_COMPLETE
c8301,QUALITY_CONTROL,4,2024-07-16 08:57:48.967175,16,EventType.ACTIVITY_COMPLETE
c8299,QUALITY_CONTROL,4,2024-07-16 09:00:00.547329,40,EventType.ACTIVITY_COMPLETE
c8299,CREATE_INVOICE,5,2024-07-16 09:26:32.072642,37,EventType.ACTIVITY_COMPLETE
c8312,RECEPTION,0,2024-07-16 09:36:50.839259,46,EventType.ACTIVITY_COMPLETE
c8306,REPAIR,3,2024-07-16 09:39:27.655527,28,EventType.ACTIVITY_COMPLETE
c8301,CREATE_INVOICE,5,2024-07-16 10:04:24.828157,38,EventType.ACTIVITY_COMPLETE
c8302,REPAIR,3,2024-07-16 10:07:26.934660,21,EventType.ACTIVITY_COMPLETE
c8298,SHIPPING,6,2024-07-16 10:10:30.711965,30,EventType.ACTIVITY_COMPLETE
c8309,ACKNOWLEDGEMENT,2,2024-07-16 10:16:39.182916,34,EventType.ACTIVITY_COMPLETE
c8310,ACKNOWLEDGEMENT,2,2024-07-16 10:43:27.694831,17,EventType.ACTIVITY_COMPLETE
c8300,REPAIR,3,2024-07-16 10:53:39.089935,19,EventType.ACTIVITY_COMPLETE
c8307,QUALITY_CONTROL,4,2024-07-16 11:04:32.691862,1,EventType.ACTIVITY_COMPLETE
c8299,SHIPPING,6,2024-07-16 11:20:01.458207,42,EventType.ACTIVITY_COMPLETE
c8304,SHIPPING,6,2024-07-16 11:24:09.214849,29,EventType.ACTIVITY_COMPLETE
